13	False	13	7228616625153609006	200
4	False	4	7228614895892204843	200
5	False	5	7228612151710158122	200
2	False	2	7231744571942898990	200
16	False	16	7231742135211527470	200
0	False	0	7231740211061968174	200
100	True	100	7231738779436993834	200
125	False	25	7231738779436993834	200
14	False	14	7231737568914672939	200
0	False	0	7231737475239120170	200
7	False	7	7231735035705986350	200
0	False	0	7231729578341928238	200
8	False	8	7231728531246484778	200
0	False	0	7231727600400420142	200
1	False	1	7231726162639097130	200
7	False	7	7231725950688398634	200
1	False	1	7231723215813545262	200
100	True	100	7231717911524543787	200
200	True	100	7231717911524543787	200
251	False	51	7231717911524543787	200
0	False	0	7231717780448464171	200
15	False	15	7231712803193736490	200
0	False	0	7231709495322283310	200
7	False	7	7231708835616918826	200
2	False	2	7231707593171914027	200
25	False	25	7231706485980466478	200
0	False	0	7231700259553119534	200
97	False	97	7231655284589202734	200
12	False	12	7231645760859704619	200
13	False	13	7231644350034251050	200
28	False	28	7231641789902507306	200
93	False	93	7231639560030113066	200
4	False	4	7231635483011419438	200
5	False	5	7231622660328033582	200
9	False	9	7231620969675132203	200
0	False	0	7231619847333989678	200
1	False	1	7231618404405349674	200
11	False	11	7231616525671845166	200
0	False	0	7231610510007979307	200
23	False	23	7231609739384458542	200
5	False	5	7231609334105410858	200
0	False	0	7231606487813000490	200
5	False	5	7231602973774728494	200
12	False	12	7231591925353024810	200
18	False	18	7231580922934775086	200
100	True	100	7231576222097083694	200
200	True	100	7231576222097083694	200
300	True	100	7231576222097083694	200
400	True	100	7231576222097083694	200
500	True	100	7231576222097083694	200
500	False	0	7231576222097083694	200
1	False	1	7231572628228590891	200
0	False	0	7231569318280989995	200
0	False	0	7231568914168352046	200
0	False	0	7231567938866662698	200
3	False	3	7231551283977620778	200
2	False	2	7231546888133119275	200
1	False	1	7231545779633130795	200
0	False	0	7231535103510531374	200
0	False	0	7231512949783891243	200
0	False	0	7231505362187341099	200
0	False	0	7231484207862680875	200
7	False	7	7231476244695518506	200
14	False	14	7231462806434958638	200
3	False	3	7231461673578597675	200
0	False	0	7231460949918518570	200
10	False	10	7239067990166326574	200
0	False	0	7239064226395032878	200
0	False	0	7239059547594214699	200
0	False	0	7239058110797778222	200
6	False	6	7239055094283783470	200
8	False	8	7239054074857983274	200
6	False	6	7239050574795148587	200
6	False	6	7239048540545142058	200
1	False	1	7239048298059959598	200
0	False	0	7239046078421634346	200
2	False	2	7239044214615543083	200
0	False	0	7239043771336281386	200
0	False	0	7239043277595446570	200
3	False	3	7239042114888158506	200
7	False	7	7239035373219794222	200
54	False	54	7239035104348097835	200
1	False	1	7239031715585412394	200
