12	False	12	7184634390742617390	200
3	False	3	7184631700998311214	200
7	False	7	7184631689061223722	200
95	True	95	7184625958459067690	200
136	False	41	7184625958459067690	200
48	False	48	7184623039085071662	200
4	False	4	7184622105588174122	200
2	False	2	7184621096342211882	200
4	False	4	7184617937037298990	200
0	False	0	7184617160659209518	200
3	False	3	7184614279843237163	200
19	False	19	7184607827091262766	200
1	False	1	7183911722590424366	200
2	False	2	7183906811450314027	200
0	False	0	7183900728203726126	200
94	False	94	7183896745879899435	200
3	False	3	7183894536488275243	200
83	False	83	7183894337799982382	200
0	False	0	7183891454656564526	200
32	False	32	7183890165067255082	200
5	False	5	7183888528500198702	200
0	False	0	7183885550795984174	200
1	False	1	7183885148574797098	200
0	False	0	7183884709964008750	200
12	False	12	7183883058913824046	200
14	False	14	7183877152582946090	200
29	False	29	7183874521462492458	200
3	False	3	7183870529508478250	200
0	False	{'error': {'code': 'invalid_params', 'message': '`video_id: 7183860098312408366` is invalid. Please provide a valid video id', 'log_id': '2024110820591366BA6412E46958419686'}}	7183860098312408366	400
0	False	0	7183855455276420394	200
2	False	2	7183855452625653038	200
0	False	0	7183849839334100266	200
0	False	0	7183839473082387755	200
0	False	0	7183838006300937518	200
3	False	3	7183838005663206702	200
0	False	0	7183837962327608618	200
20	False	20	7183834868839779630	200
0	False	0	7183834150535712046	200
0	False	0	7183833204950879531	200
8	False	8	7183833126689426730	200
0	False	0	7183830444989861163	200
1	False	1	7183823026922720558	200
2	False	2	7183821649592995115	200
64	False	64	7183820057154211114	200
0	False	{'error': {'code': 'invalid_params', 'message': 'The comments of this video are not allowed to be disclosed.', 'log_id': '202411082102019955F2381033083CB2D6'}}	7183818900021218602	400
5	False	5	7183816065208552747	200
3	False	3	7183815389036481835	200
37	False	37	7183808433710239019	200
1	False	1	7183807128044375338	200
17	False	17	7183805705110146350	200
13	False	13	7183790792358563118	200
0	False	0	7183789412080209198	200
0	False	0	7183783514586844458	200
100	True	100	7183783309682461995	200
176	False	76	7183783309682461995	200
23	False	23	7183773929679392046	200
1	False	1	7183766526871522606	200
0	False	0	7183765174598421806	200
1	False	1	7183758492443020590	200
3	False	3	7183758370682293550	200
0	False	{'error': {'code': 'internal_error', 'message': 'Something went wrong. Please try again later.', 'log_id': '2024110821045564D5B8EA3001FA3C8DDB'}}	7183757876429622571	500
0	False	0	7183754777132600622	200
12	False	12	7183745675274865966	200
4	False	4	7183743233720175915	200
3	False	3	7183740220364459310	200
17	False	17	7183733979042942250	200
92	True	92	7183730826801138987	200
126	False	34	7183730826801138987	200
3	False	3	7183720069048978734	200
8	False	8	7183704307785698606	200
14	False	14	7183702844506246442	200
16	False	16	7183699658571615534	200
7	False	7	7183695896574643502	200
55	False	55	7183682528937512238	200
2	False	2	7183676676927245610	200
0	False	0	7183676499990514987	200
2	False	2	7183676138492005678	200
10	False	10	7183648159149657390	200
6	False	6	7183619513970183467	200
1	False	1	7183593257698381099	200
7	False	7	7183589640874544426	200
2	False	2	7189648304307817774	200
9	False	9	7189648230043454766	200
5	False	5	7189644266153741614	200
24	False	24	7189643808492096814	200
0	False	0	7189638906344836398	200
5	False	5	7189637734535875886	200
3	False	3	7189636003995356458	200
16	False	16	7189635735417572654	200
3	False	3	7189633115483131182	200
0	False	{'error': {'code': 'invalid_params', 'message': '`video_id: 7189625708161830190` is invalid. Please provide a valid video id', 'log_id': '20241108211021EC9E93A63E306236F03A'}}	7189625708161830190	400
27	False	27	7189621187813674282	200
39	False	39	7189619357259926826	200
0	False	0	7189611419854245162	200
3	False	3	7189609820524203310	200
2	False	2	7189608315071008042	200
4	False	4	7189604150022343978	200
10	False	10	7189598101466909995	200
1	False	1	7189593648772746538	200
50	False	50	7189588133724572974	200
1	False	1	7189581227526016298	200
96	True	96	7189571330327465259	200
145	False	49	7189571330327465259	200
2	False	2	7189542748360592686	200
15	False	15	7189523699228314926	200
1	False	1	7189496934132993326	200
0	False	0	7189494549994179886	200
0	False	0	7189489831842499883	200
6	False	6	7189487744249318702	200
1	False	1	7189482309916052782	200
0	False	0	7189478896113503534	200
8	False	8	7189468167515721002	200
1	False	1	7189460787981847850	200
10	False	10	7189460472024943914	200
0	False	0	7189459157643250986	200
2	False	2	7189457935141997866	200
0	False	0	7189453345885801774	200
4	False	4	7189452967626542379	200
1	False	1	7189451496109428011	200
4	False	4	7189451278324354346	200
4	False	4	7189445937062743338	200
0	False	0	7189444983114566955	200
1	False	1	7189442858464628010	200
2	False	2	7189439419097861422	200
0	False	0	7189436683199286570	200
44	False	44	7189436396271144238	200
43	False	43	7189435603581242670	200
5	False	5	7189432757494304043	200
3	False	3	7189432707653373227	200
0	False	0	7189432677924179243	200
20	False	20	7189427625977253162	200
1	False	1	7189426810705153322	200
20	False	20	7189425637613145390	200
3	False	3	7189424822986886446	200
12	False	12	7189421104866446638	200
20	False	20	7189420910812810542	200
0	False	0	7189416634342296878	200
99	True	99	7189405343670095147	200
128	False	29	7189405343670095147	200
2	False	2	7189398834492001579	200
5	False	5	7189386723892284714	200
9	False	9	7189380873786166574	200
7	False	7	7189377249995476267	200
29	False	29	7189370233336073518	200
4	False	4	7189368814453214510	200
98	True	98	7189364514234649898	200
121	False	23	7189364514234649898	200
1	False	1	7189364464209202474	200
0	False	0	7189363323228540203	200
58	False	58	7189363293188820267	200
3	False	3	7189361697906265390	200
5	False	5	7189361294456212778	200
94	False	94	7190176939582180651	200
3	False	3	7190170614072757550	200
4	False	4	7190170382781959470	200
0	False	0	7190166169964268846	200
0	False	0	7190165581281266990	200
10	False	10	7190163831333801262	200
1	False	1	7190163663989378347	200
3	False	3	7190159076448390443	200
8	False	8	7190158278251351339	200
0	False	0	7190156785699966254	200
3	False	3	7190154518347156782	200
1	False	1	7190151479985081646	200
2	False	2	7190148701283749163	200
1	False	1	7190147405130812718	200
14	False	14	7190140784690367790	200
0	False	0	7190140584487570731	200
87	False	87	7190139537966910762	200
11	False	11	7190135281570319659	200
98	True	98	7190134156918033706	200
129	False	31	7190134156918033706	200
1	False	1	7190129409305660715	200
12	False	12	7190125893648518442	200
2	False	2	7190116891933953322	200
23	False	23	7190115956817923370	200
1	False	1	7190113763616361770	200
2	False	2	7190113676119166254	200
4	False	4	7190112987909311786	200
0	False	0	7190110691741682990	200
3	False	3	7190110688507874602	200
0	False	0	7190106055924256043	200
47	False	47	7190104199433112874	200
0	False	{'error': {'code': 'invalid_params', 'message': '`video_id: 7190104085046119722` is invalid. Please provide a valid video id', 'log_id': '2024110821270546F31EE0E190EA3DAEEC'}}	7190104085046119722	400
6	False	6	7190103684678798635	200
23	False	23	7190103591187746091	200
2	False	2	7190103025581641003	200
0	False	0	7190102894526434606	200
5	False	5	7190100525973556522	200
96	True	96	7190099036517551402	200
193	True	97	7190099036517551402	200
290	True	97	7190099036517551402	200
387	True	97	7190099036517551402	200
484	True	97	7190099036517551402	200
578	True	94	7190099036517551402	200
676	True	98	7190099036517551402	200
776	True	100	7190099036517551402	200
874	True	98	7190099036517551402	200
968	True	94	7190099036517551402	200
999	True	31	7190099036517551402	200
1000	True	1	7190099036517551402	200
1000	False	{'error': {'code': 'invalid_params', 'message': '`cursor: 1000` is invalid. Please provide an integer within [0, 999]', 'log_id': '2024110821295739BA4126088E093806A9'}}	7190099036517551402	400
4	False	4	7190094019740011822	200
14	False	14	7190093156212428078	200
30	False	30	7190090872850025770	200
6	False	6	7190087257502567726	200
0	False	0	7190085053114895659	200
2	False	2	7190082547211046186	200
7	False	7	7190077981933751598	200
1	False	1	7190077658997230890	200
2	False	2	7190077422480461099	200
99	True	99	7190077085854027050	200
197	True	98	7190077085854027050	200
237	False	40	7190077085854027050	200
34	False	34	7190076993256295723	200
2	False	2	7190076592486501678	200
36	False	36	7190069362164911403	200
4	False	4	7190066468418112810	200
5	False	5	7190065869073190190	200
100	True	100	7190061174614969642	200
195	True	95	7190061174614969642	200
275	False	80	7190061174614969642	200
0	False	0	7190059905414335786	200
1	False	1	7190058349830982954	200
7	False	7	7190057894488984874	200
0	False	0	7190057746832559403	200
1	False	1	7190057217603931438	200
31	False	31	7190047139974647082	200
3	False	3	7190047046760484139	200
0	False	0	7190045954047823146	200
1	False	1	7190040238771932462	200
98	True	98	7190038828483104046	200
135	False	37	7190038828483104046	200
6	False	6	7190033474982645035	200
25	False	25	7190029636355607850	200
0	False	0	7190028458804727083	200
78	False	78	7190019624321453358	200
14	False	14	7190018698613132587	200
3	False	3	7190011637884177710	200
26	False	26	7190011024680963370	200
0	False	0	7190010119881542955	200
10	False	10	7189989023060938027	200
0	False	{'error': {'code': 'invalid_params', 'message': '`video_id: 7189988028092501294` is invalid. Please provide a valid video id', 'log_id': '20241108213713110F7C4879D0EE3E61D8'}}	7189988028092501294	400
3	False	3	7188135425809288494	200
5	False	5	7188133682035608874	200
0	False	0	7188094248724712750	200
2	False	2	7188091431167266091	200
0	False	0	7188073427096423722	200
14	False	14	7188067704371236138	200
0	False	0	7188062691754347822	200
13	False	13	7188031039783111979	200
0	False	0	7188022448929918251	200
13	False	13	7188012339772312878	200
10	False	10	7188011037130624299	200
3	False	3	7188008512105205038	200
0	False	0	7188001808881634602	200
15	False	15	7188001782310833454	200
99	True	99	7188001644867620139	200
198	True	99	7188001644867620139	200
295	True	97	7188001644867620139	200
392	True	97	7188001644867620139	200
490	True	98	7188001644867620139	200
586	True	96	7188001644867620139	200
683	True	97	7188001644867620139	200
782	True	99	7188001644867620139	200
881	True	99	7188001644867620139	200
977	True	96	7188001644867620139	200
1000	True	23	7188001644867620139	200
