1	False	1	7353797018738756906	200
2	False	2	7353793457980263726	200
0	False	0	7353791943429770539	200
38	False	38	7353788435838012715	200
2	False	2	7353786844095565099	200
2	False	2	7353783536974843178	200
0	False	0	7353781370864389419	200
0	False	0	7353772001997180203	200
0	False	0	7353767289692540206	200
4	False	4	7353760140694261035	200
9	False	9	7353758441946533162	200
0	False	0	7353753629821504814	200
3	False	3	7353744233745960223	200
0	False	{'error': {'code': 'invalid_params', 'message': '`video_id: 7353732441036639531` is invalid. Please provide a valid video id', 'log_id': '2024090404324869C278B16F8A670335A1'}}	7353732441036639531	400
0	False	0	7353725875793186078	200
0	False	0	7353722121484438815	200
0	False	0	7353682736902638891	200
0	False	0	7353676327196577067	200
0	False	0	7353664646781488427	200
0	False	0	7353632498397531434	200
0	False	0	7353629602213858590	200
0	False	0	7353625120100945183	200
0	False	0	7353624952429497642	200
0	False	0	7353620852740607278	200
